id,code_item,description_item,boxqty,boxunitqty,boxunittotal,magazijn,winkel,total,current_inventory,difference,updated_date,sales_qty,purchasing_qty
4030,4014,RJ 45 CAT 5E UTP CONN 21975,0,0,0,67,0,67,67,0,2026-02-17T18:02:59.718311,,
4031,4015,TELEPHONE SOCKET 21252,10,10,100,9,0,109,124,15,2026-02-17T18:02:59.718311,,
4032,4017,ROCKER FOR SWITCHES 70601,8,100,800,54,0,854,875,21,2026-02-17T18:02:59.718311,,
4033,4018,DOUBLE ROCKERS 70611,2,100,200,19,0,219,223,4,2026-02-17T18:02:59.718311,,
4034,4019,TRIPLE ROCKERS 70661,16,1,16,3,0,19,85,66,2026-02-17T18:02:59.718311,,
4035,4020,COV PLATE  PULL CORD 70741,11,5,55,16,0,71,72,1,2026-02-17T18:02:59.718311,,
4036,4021,COVER PLATE  DIMMER 70721,19,1,19,2,0,21,48,27,2026-02-17T18:02:59.718311,,
4037,4022,COV PL  EARTH SOCKET 70631,17,0,0,92,0,92,640,548,2026-02-17T18:02:59.718311,,
4038,4023,COV PL  EARTH SOCK USA 70843,53,40,1060,5,0,1065,1211,146,2026-02-17T18:02:59.718311,,
4039,4024,COV PL SCHUK SOCKET IP44 70634,12,20,240,7,0,247,264,17,2026-02-17T18:02:59.718311,,
4040,4025,COVER PLATE  SINGLE RJ45 70751,6,20,120,8,0,128,127,-1,2026-02-17T18:02:59.718311,,
4041,4026,COVER RING WITH DOUBLE 70442,65,5,325,15,0,340,340,0,2026-02-17T18:02:59.718311,,
4042,4027,COVER PLATE  TELEPHONE 70712,4,20,80,32,0,112,113,1,2026-02-17T18:02:59.718311,,
4043,4028,BLIND COVER PLATE 70677,40,10,400,3,0,403,408,5,2026-02-17T18:02:59.718311,,
4044,4029,IP 44 KIT MEC21 SINGLE 21981,9,5,45,1,0,46,50,4,2026-02-17T18:02:59.718311,,
4045,4030,SURFACE MOUNTING BOX 10975,8,1,8,15,0,23,94,71,2026-02-17T18:02:59.718311,,
4046,4031,SINGLE FRAME 70910,2,100,200,2,0,202,286,84,2026-02-17T18:02:59.718311,,
4047,4032,DOUBLE HORIZONTAL FRAME 70921,13,10,130,8,0,138,260,122,2026-02-17T18:02:59.718311,,
4048,4033,TRIPLE HORIZONTAL FRAME 70931,36,10,360,8,0,368,379,11,2026-02-17T18:02:59.718311,,
4049,4034,4- GANG HORIZONTAL FRAME 70941,81,134,422,1,0,423,430,7,2026-02-17T18:02:59.718311,,
4050,4035,WATERPROOF FRAME IP 44  70961,4,10,40,10,0,50,49,-1,2026-02-17T18:02:59.718311,,
4051,4036,UNIVERSAL COVER RING 70881,20,10,100,0,0,100,50,-50,2026-02-17T18:02:59.718311,,
4052,4037,COVER PLATE MOTION  70401 TBR,22,1,22,0,0,22,24,2,2026-02-17T18:02:59.718311,,
4053,4040,SINGLE POLE SWITCH 37011 OPB,2,100,200,2,0,202,220,18,2026-02-17T18:02:59.718311,,
4054,4041,TWO CIRCUITS SWITCH 37061 OPB,31,10,310,24,0,334,340,6,2026-02-17T18:02:59.718311,,
4055,4042,TWO-WAY SWITCH 37071 OPB,24,10,240,19,0,259,282,23,2026-02-17T18:02:59.718311,,
4056,4043,DOUBLE 2-WAY SWITCH  37101 OPB,15,10,150,19,0,169,169,0,2026-02-17T18:02:59.718311,,
4057,4044,EARTH SOCKET SCHUKO 37131 OPB,0,0,0,7,0,7,7,0,2026-02-17T18:02:59.718311,,
4058,4045,MOUNTINGBOX AMERICAN 10972 ABR,1,80,80,12,0,92,63,-29,2026-02-17T18:02:59.718311,,
4059,4046,SINGLE POLE SWITCH 48011 OP WD,11,10,110,3,0,113,119,6,2026-02-17T18:02:59.718311,,
4060,4047,TWO POLE SWITCH 48021 WD OPB,7,10,70,4,0,74,58,-16,2026-02-17T18:02:59.718311,,
4061,4048,2 CIRCUITS SWITCH 48061 OPB WD,9,10,90,5,0,95,92,-3,2026-02-17T18:02:59.718311,,
4062,4049,TWO WAY SWITCH 48071 OPB WD,7,10,70,28,0,98,83,-15,2026-02-17T18:02:59.718311,,
4063,4050,EARTH SOCKET  48131 OPB  WD,3,10,30,3,0,33,22,-11,2026-02-17T18:02:59.718311,,
4064,4051,TWO EARTH SOCKETS 48862 OPB WD,0,0,0,1,0,1,0,-1,2026-02-17T18:02:59.718311,,
4065,4052,SAFETY EARTH SOCKET 45132SBR,4,0,0,5,0,5,50,45,2026-02-17T18:02:59.718311,,
4066,4053,SAFE EARTHSOCKET 127V 45144SBR,9,10,90,6,0,96,98,2,2026-02-17T18:02:59.718311,,
4067,4056,Face plate F/2 RJ Connector 2M,8,0,0,20,0,20,102,82,2026-02-17T18:02:59.718311,,
4068,4057,DUBBEL USB CHARGER 110-240V,0,0,0,1,0,1,9,8,2026-02-17T18:02:59.718311,,
4069,4058,COVER PLATE DBL USB CHAR 70673,20,1,20,2,0,22,22,0,2026-02-17T18:02:59.718311,,
4070,4100,ROCKER FOR SWITCHES 90601 TBR,2,20,40,0,0,40,48,8,2026-02-17T18:02:59.718311,,
4071,4101,DOUBLE ROCKERS 90611 TBR,2,100,200,1,0,201,229,28,2026-02-17T18:02:59.718311,,
4072,4102,TRIPLE ROCKERS 90661 TBR,26,5,130,0,0,130,129,-1,2026-02-17T18:02:59.718311,,
4073,4103,COVER PLATE  PULL CORD 90741,18,2,36,0,0,36,34,-2,2026-02-17T18:02:59.718311,,
4074,4104,COVER PLATE FOR DIMMER 90721 T,13,2,26,1,0,27,35,8,2026-02-17T18:02:59.718311,,
4075,4105,COVER PLATE SINGLE RJ45 90751,4,20,80,0,0,80,197,117,2026-02-17T18:02:59.718311,,
4076,4106,COVER PLATE - TELEPHONE 90712,10,21,200,0,0,200,195,-5,2026-02-17T18:02:59.718311,,
4077,4107,COVER PLATE- EARTH SOCKET90631,22,100,800,4,0,804,952,148,2026-02-17T18:02:59.718311,,
4078,4109,COVER PLATE SCHUKO SOCKET90634,2,20,40,0,0,40,114,74,2026-02-17T18:02:59.718311,,
4079,4110,BLIND COVER PLATE 90677 TBR,5,10,50,7,0,57,91,34,2026-02-17T18:02:59.718311,,
4080,4111,SINGLE FRAME 90910 TBR,9,1,9,10,0,19,210,191,2026-02-17T18:02:59.718311,,
4081,4112,DOUBLE HORIZONTAL FRAME 90920,41,10,410,0,0,410,777,367,2026-02-17T18:02:59.718311,,
4082,4113,TRIPLE HORIZONTAL FRAME 90930,19,1,19,0,0,19,307,288,2026-02-17T18:02:59.718311,,
4083,4114,4 GANG HORIZONTAL FRAME 90940,6,2,12,0,0,12,99,87,2026-02-17T18:02:59.718311,,
4084,4116,WATERPROOF FRAME IP 44  90961,5,10,50,0,0,50,48,-2,2026-02-17T18:02:59.718311,,
4085,4117,COVER RING WITH DOUBLE 90442,1,6,5,0,0,5,42,37,2026-02-17T18:02:59.718311,,
4086,4118,COVER PLATE  DBL USB CHA90673,24,1,24,0,0,24,25,1,2026-02-17T18:02:59.718311,,
4087,4119,SURFACE MOUNTINGBOX 10976 ABR,4,10,40,0,0,40,39,-1,2026-02-17T18:02:59.718311,,
4088,4121,SURFACE MOUNTINGBOX TRIPLE,0,0,0,42,0,42,43,1,2026-02-17T18:02:59.718311,,
4089,4122,COVER PLATE MOTION  90401 TBR,42,1,42,0,0,42,28,-14,2026-02-17T18:02:59.718311,,
4090,4140,ROCKER FOR SWITCHES 90601 TPM,26,5,130,1,0,131,137,6,2026-02-17T18:02:59.718311,,
4091,4141,DOUBLE ROCKERS 90611 TPM,9,5,45,0,0,45,42,-3,2026-02-17T18:02:59.718311,,
4092,4142,TRIPLE ROCKERS 90661 TPM,19,2,38,0,0,38,39,1,2026-02-17T18:02:59.718311,,
4093,4143,COVER PLATE FOR DIMMER90721TPM,45,1,45,0,0,45,47,2,2026-02-17T18:02:59.718311,,
4094,4144,COV PLATE SINGLE RJ45 90751TPM,22,4,44,0,0,44,34,-10,2026-02-17T18:02:59.718311,,
4095,4145,COV PLATE  TELEPHONE 90712 TPM,25,1,25,0,0,25,50,25,2026-02-17T18:02:59.718311,,
4096,4146,COV PLATE EARTH SOCKET90631TPM,324,4,504,0,0,504,747,243,2026-02-17T18:02:59.718311,,
4097,4147,COVERPLATE EARTH 90843 USATPM,28,5,140,0,0,140,178,38,2026-02-17T18:02:59.718311,,
4098,4148,COV PLATE SOCKET IP44 90634TPM,36,2,72,0,0,72,72,0,2026-02-17T18:02:59.718311,,
4099,4149,BLIND COVER PLATE 90677 TPM,78,2,156,0,0,156,167,11,2026-02-17T18:02:59.718311,,
4100,4150,SINGLE FRAME 90910 TPM,12,5,60,4,0,64,89,25,2026-02-17T18:02:59.718311,,
4101,4151,2 X HORIZONTAL FRAME 90920 TPM,1,2,2,0,0,2,0,-2,2026-02-17T18:02:59.718311,,
4102,4153,4 X  HORIZONT FRAME 90940 TPM,20,2,40,0,0,40,80,40,2026-02-17T18:02:59.718311,,
4103,4154,5 X HORIZONT FRAME 90950 TPM,43,2,86,0,0,86,100,14,2026-02-17T18:02:59.718311,,
4104,4155,COV RING WITH DOUBLE 90442 SPM,18,2,36,0,0,36,41,5,2026-02-17T18:02:59.718311,,
4105,4156,COV PLATE FOR USB 90673 TPM,25,1,25,0,0,25,25,0,2026-02-17T18:02:59.718311,,
4106,4157,COVER PLATE MOTION  90401 TPM,14,1,14,0,0,14,26,12,2026-02-17T18:02:59.718311,,
4107,4200,KABELGOOT 12x7MM 10010 FBR,4,121,123,45,0,168,106,-62,2026-02-17T18:02:59.718311,,
4108,4201,KABELGOOT 16X10MM 10020 FBR,3,62,62,121,0,183,141,-42,2026-02-17T18:02:59.718311,,
4109,4203,KABELGOOT 32x12.5MM 10400 FBR,2,5,10,12,0,22,58,36,2026-02-17T18:02:59.718311,,
4110,4204,KABELGOOT 32X16MM 10040 FBR,3,60,180,6,0,186,100,-86,2026-02-17T18:02:59.718311,,
4111,4205,"KABELGOOT 40X12,5MM 10150 FBR",0,0,0,26,0,26,57,31,2026-02-17T18:02:59.718311,,
4112,4207,KABELGOOT 50X20MM 10500 CBR,2,17,32,13,0,45,45,0,2026-02-17T18:02:59.718311,,
4113,4208,KABELGOOT 60X16MM 10070 CBR,1,50,50,49,0,99,49,-50,2026-02-17T18:02:59.718311,,
4114,4209,KABELGOOT 75X20MM 10140 CBR,6,16,96,11,0,107,106,-1,2026-02-17T18:02:59.718311,,
4115,4210,KABELGOOT 110X34MM 10080 RBR,6,30,70,18,0,88,71,-17,2026-02-17T18:02:59.718311,,
4116,4211,KABELGOOT 110X50MM 10090RBR,2,8,16,0,0,16,16,0,2026-02-17T18:02:59.718311,,
4117,4212,KABELGOOT 90X50MM 10180 RBR,1,8,8,0,0,8,2,-6,2026-02-17T18:02:59.718311,,
4118,4213,KABELGOOT 180X50MM 10290 RBR,13,25,325,0,0,325,53,-272,2026-02-17T18:02:59.718311,,
4119,4215,T STUK 20X12.5MM  10031 ABR,3,0,0,0,0,0,54,54,2026-02-17T18:02:59.718311,,
4120,4216,T STUK 32X12.5MM  10401 ABR,2,20,40,19,0,59,59,0,2026-02-17T18:02:59.718311,,
4121,4218,T STUK 40X12.5MM  10051 ABR,2,20,40,0,0,40,40,0,2026-02-17T18:02:59.718311,,
4122,4219,T STUK 40X16MM     10061 ABR,3,0,0,0,0,0,26,26,2026-02-17T18:02:59.718311,,
4123,4220,T STUK 50X20MM     10501 ABR,2,10,20,0,0,20,22,2,2026-02-17T18:02:59.718311,,
4124,4221,T STUK 60X16MM     10071 ABR,3,10,30,0,0,30,30,0,2026-02-17T18:02:59.718311,,
4125,4222,T STUK 75X20MM     10141 ABR,2,10,20,5,0,25,25,0,2026-02-17T18:02:59.718311,,
4126,4223,T STUK 110X34MM   10081 RBR,6,4,24,3,0,27,27,0,2026-02-17T18:02:59.718311,,
4127,4224,T STUK 110X50MM   10091 RBR,6,4,24,1,0,25,25,0,2026-02-17T18:02:59.718311,,
4128,4225,T STUK 90X50MM     10181 RBR,0,1,0,2,0,2,1,-1,2026-02-17T18:02:59.718311,,
4129,4227,BINNENHK 20X12.5MM 10032 ABR,2,20,40,4,0,44,43,-1,2026-02-17T18:02:59.718311,,
4130,4228,BINNENHK 32X12.5MM 10402  ABR,2,20,40,12,0,52,53,1,2026-02-17T18:02:59.718311,,
4131,4229,BINNENHK 32X16MM 10042 ABR,2,20,40,19,0,59,58,-1,2026-02-17T18:02:59.718311,,
4132,4230,BINNENHK 40X12.5MM 10052 ABR,2,20,40,0,0,40,34,-6,2026-02-17T18:02:59.718311,,
4133,4231,BINNENHK 40X16MM 10062 ABR,2,10,20,7,0,27,27,0,2026-02-17T18:02:59.718311,,
4134,4232,BINNENHK 50X20MM  10502 ABR,2,10,20,2,0,22,22,0,2026-02-17T18:02:59.718311,,
4135,4233,BINNENHK 60X16MM  10072   ABR,3,10,30,0,0,30,30,0,2026-02-17T18:02:59.718311,,
4136,4234,BINNENHK 75X20MM  10142 ABR,2,10,20,4,0,24,24,0,2026-02-17T18:02:59.718311,,
4137,4235,BINNENHK 110X34MM  10082  RBR,7,4,28,0,0,28,27,-1,2026-02-17T18:02:59.718311,,
4138,4236,BINNENHK 110X50MM  10092 RBR,5,4,20,0,0,20,19,-1,2026-02-17T18:02:59.718311,,
4139,4238,BINNENHK 180X50MM  10292 RBR,4,4,16,1,0,17,23,6,2026-02-17T18:02:59.718311,,
4140,4239,VLAKHOEK 20X12.5MM  10033 ABR,1,1,1,5,0,6,33,27,2026-02-17T18:02:59.718311,,
4141,4240,VLAKHOEK 32X12.5MM  10403 ABR,2,20,40,13,0,53,48,-5,2026-02-17T18:02:59.718311,,
4142,4241,VLAKHOEK 32X16MM  10043 ABR,2,20,40,8,0,48,53,5,2026-02-17T18:02:59.718311,,
4143,4242,VLAKHOEK 40X12.5MM 10053  ABR,2,20,40,0,0,40,40,0,2026-02-17T18:02:59.718311,,
4144,4243,VLAKHOEK 40X16MM  10063  ABR,1,10,10,9,0,19,19,0,2026-02-17T18:02:59.718311,,
4145,4244,VLAKHOEK 50X20MM  10503 ABR,2,0,0,0,0,0,15,15,2026-02-17T18:02:59.718311,,
4146,4245,VLAKHOEK 60X16MM  10073  ABR,3,10,30,0,0,30,30,0,2026-02-17T18:02:59.718311,,
4147,4246,VLAKHOEK 75X20MM 10143  ABR,1,10,10,7,0,17,17,0,2026-02-17T18:02:59.718311,,
4148,4247,VLAKHOEK 110X34MM  10083  RBR,6,4,24,3,0,27,25,-2,2026-02-17T18:02:59.718311,,
4149,4248,VLAKHOEK 110X50MM  10093  RBR,0,1,0,10,0,10,34,24,2026-02-17T18:02:59.718311,,
4150,4249,VLAKHOEK 90X50MM    10183 RBR,8,0,0,3,0,3,34,31,2026-02-17T18:02:59.718311,,
4151,4250,VLAKHOEK 180X50MM  10293  RBR,6,32,44,3,0,47,41,-6,2026-02-17T18:02:59.718311,,
4152,4251,VERLENG 20X12.5MM 10034 ABR,2,20,40,0,0,40,34,-6,2026-02-17T18:02:59.718311,,
4153,4252,VERLENG 32X12.5MM  10404 ABR,2,1,2,7,0,9,47,38,2026-02-17T18:02:59.718311,,
4154,4253,VERLENG 32X16MM  10044 ABR,2,20,40,15,0,55,55,0,2026-02-17T18:02:59.718311,,
4155,4254,VERLENG 40X12.5MM  10054  ABR,3,20,60,0,0,60,60,0,2026-02-17T18:02:59.718311,,
4156,4255,VERLENG 40X16MM  10064 ABR,2,10,20,0,0,20,20,0,2026-02-17T18:02:59.718311,,
4157,4257,VERLENG 60X16MM  0074  ABR,3,10,30,0,0,30,30,0,2026-02-17T18:02:59.718311,,
4158,4258,VERLENG 75X20MM   10144  ABR,4,13,33,0,0,33,44,11,2026-02-17T18:02:59.718311,,
4159,4259,VERLENG 110X34MM 10084 RBR,7,4,28,0,0,28,28,0,2026-02-17T18:02:59.718311,,
4160,4260,VERLENG 110X50MM 10094 RBR,7,6,28,16,0,44,32,-12,2026-02-17T18:02:59.718311,,
4161,4261,VERLENG 90X50MM  10184 RBR,4,5,16,0,0,16,18,2,2026-02-17T18:02:59.718311,,
4162,4262,VERLENG 180X50MM 10294 RBR,3,8,12,0,0,12,9,-3,2026-02-17T18:02:59.718311,,
4163,4263,EINDSTUK 20X12.5MM 10035  ABR,2,20,40,4,0,44,44,0,2026-02-17T18:02:59.718311,,
4164,4264,EINDSTUK 32X12.5MM  10405 ABR,2,20,40,11,0,51,51,0,2026-02-17T18:02:59.718311,,
4165,4265,EINDSTUK 32X16MM   10045 ABR,3,20,60,0,0,60,60,0,2026-02-17T18:02:59.718311,,
4166,4266,EINDSTUK 40X12.5MM 10055  ABR,2,0,0,0,0,0,40,40,2026-02-17T18:02:59.718311,,
4167,4267,EINDSTUK 40X16MM  10065  ABR,2,10,20,2,0,22,22,0,2026-02-17T18:02:59.718311,,
4168,4268,EINDSTUK 50X20MM 10505  ABR,2,10,20,8,0,28,28,0,2026-02-17T18:02:59.718311,,
4169,4269,EINDSTUK 60X16MM  10075  ABR,2,10,20,8,0,28,28,0,2026-02-17T18:02:59.718311,,
4170,4270,EINDSTUK 75X20MM  10145 ABR,4,20,40,0,0,40,44,4,2026-02-17T18:02:59.718311,,
4171,4271,EINDSTUK 110X34MM 10085  RBR,7,4,28,0,0,28,28,0,2026-02-17T18:02:59.718311,,
4172,4272,EINDSTUK 110X50MM 10095  RBR,7,4,28,0,0,28,28,0,2026-02-17T18:02:59.718311,,
4173,4274,EINDSTUK 180X50MM  10295  RBR,2,4,8,3,0,11,11,0,2026-02-17T18:02:59.718311,,
4174,4275,BUITENHK 20X12.5MM 10036 ABR,2,20,40,11,0,51,51,0,2026-02-17T18:02:59.718311,,
4175,4276,BUITENHK 32X12.5MM 10406 ABR,3,20,60,0,0,60,60,0,2026-02-17T18:02:59.718311,,
4176,4277,BUITENHK 32X16MM 10046  ABR,3,0,0,0,0,0,59,59,2026-02-17T18:02:59.718311,,
4177,4278,BUITENHK 40X12.5MM 10056  ABR,2,20,40,40,0,80,40,-40,2026-02-17T18:02:59.718311,,
4178,4279,BUITENHK 40X16MM  10066 ABR,3,10,30,0,0,30,30,0,2026-02-17T18:02:59.718311,,
4179,4280,BUITENHK 50X20MM 10506 ABR,2,1,2,0,0,2,20,18,2026-02-17T18:02:59.718311,,
4180,4281,BUITENHK 60X16MM  10076  ABR,3,0,0,0,0,0,30,30,2026-02-17T18:02:59.718311,,
4181,4282,BUITENHK 75X20MM  10146  ABR,9,20,120,0,0,120,29,-91,2026-02-17T18:02:59.718311,,
4182,4283,BUITENHK 110X34MM  10086 RBR,7,4,28,0,0,28,27,-1,2026-02-17T18:02:59.718311,,
4183,4284,BUITENHK 110X50MM  10096  RBR,7,4,28,0,0,28,28,0,2026-02-17T18:02:59.718311,,
4184,4285,BUITENHK 90X50MM  10186  RBR,7,4,24,0,0,24,25,1,2026-02-17T18:02:59.718311,,
4185,4286,BUITENHK 180X50MM 10296  RBR,7,4,28,0,0,28,28,0,2026-02-17T18:02:59.718311,,
4186,4287,Q45 MOD ADAPTER 2 MOD 10950ABR,2,20,40,0,0,40,160,120,2026-02-17T18:02:59.718311,,
4187,4288,Q45 MOD COV PL 2 MOD 10959 ABR,8,40,160,0,0,160,160,0,2026-02-17T18:02:59.718311,,
4188,4289,Q45  ADAPTER 2 MOD 10986 ABR,7,20,140,18,0,158,158,0,2026-02-17T18:02:59.718311,,
4189,4290,Q45  ADAPTER 4 MOD 10952 ABR,11,20,110,8,0,118,119,1,2026-02-17T18:02:59.718311,,
4190,4291,Q45 ADAPTER 6 MOD 10954 ABR,15,10,150,0,0,150,150,0,2026-02-17T18:02:59.718311,,
4191,4292,FLUSH MOUNT BOX USA 10971 ABR,11,10,110,0,0,110,111,1,2026-02-17T18:02:59.718311,,
4192,7000,JVD16 - 63   40A 4P SCHAKELAAR,46,3,138,2,0,140,157,17,2026-02-17T18:02:59.718311,,
4193,7001,JVD16 - 63   63A 4P SCHAKELAAR,25,3,75,2,0,77,82,5,2026-02-17T18:02:59.718311,,
4194,7003,JVD16 -125 100A 4P SCHAKELAAR,1,3,3,1,0,4,11,7,2026-02-17T18:02:59.718311,,
4195,7004,JVD16 -125 125A 4P SCHAKELAAR,7,3,21,1,0,22,14,-8,2026-02-17T18:02:59.718311,,
4196,7005,JVL16 -63  40A 4P 30mA AARDLEK,7,50,350,39,0,389,444,55,2026-02-17T18:02:59.718311,,
4197,7006,JVL16 -63  63A 4P 30mA AARDLEK,4,200,800,19,0,819,239,-580,2026-02-17T18:02:59.718311,,
4198,7007,JVL16 -63 40A 4P 300mA AARDLEK,0,2,0,21,0,21,36,15,2026-02-17T18:02:59.718311,,
4199,7008,JVL16 -63 63A 4P 300mA AARDLEK,8,2,8,45,0,53,53,0,2026-02-17T18:02:59.718311,,
4200,7009,JVM16 -32   6A1P+N B-TYPE AUT,2,12,0,7,0,7,63,56,2026-02-17T18:02:59.718311,,
4201,7010,JVM16 -32  16A 1P+N B-TYPE AUT,0,1,0,330,0,330,376,46,2026-02-17T18:02:59.718311,,
4202,7011,JVM16 -32  20A 1P+N B-TYPE AUT,1,13,12,112,0,124,141,17,2026-02-17T18:02:59.718311,,
4203,7013,JVM16 -32  16A 1P+N C-TYPE AUT,0,1,0,187,0,187,259,72,2026-02-17T18:02:59.718311,,
4204,7014,JVM16 -32  20A 1P+N C-TYPE AUT,0,1,0,49,0,49,125,76,2026-02-17T18:02:59.718311,,
4205,7015,JVM16 -32  25A 1P+N C-TYPE AUT,0,1,0,50,0,50,105,55,2026-02-17T18:02:59.718311,,
4206,7016,JVM16 -32  32A 1P+N C-TYPE AUT,0,1,0,129,0,129,158,29,2026-02-17T18:02:59.718311,,
4207,7017,JVM19 -63  16A 2P B-TYPE AUTOM,4,7,24,602,0,626,423,-203,2026-02-17T18:02:59.718311,,
4208,7018,JVM19-63   6A  2P B-TYPE AUTOM,12,6,72,5,0,77,104,27,2026-02-17T18:02:59.718311,,
4209,7019,JVM16 -63  16A 2P C-TYPE AUTOM,0,1,0,1033,0,1033,422,-611,2026-02-17T18:02:59.718311,,
4210,7020,JVM19 -63  20A 2P C-TYPE AUTOM,0,1,0,11,0,11,68,57,2026-02-17T18:02:59.718311,,
4211,7021,JVM19 -63  25A 2P C-TYPE AUTOM,0,1,0,65,0,65,119,54,2026-02-17T18:02:59.718311,,
4212,7022,JVM19 -63  16A 3P C-TYPE AUTOM,9,7,30,2,0,32,33,1,2026-02-17T18:02:59.718311,,
4213,7023,JVM19 -63  20A 3P C-TYPE AUTOM,4,8,16,3,0,19,27,8,2026-02-17T18:02:59.718311,,
4214,7024,JVM16 -63  25A 3P C-TYPE AUTOM,6,4,24,2,0,26,27,1,2026-02-17T18:02:59.718311,,
4215,7025,JVM16 -63  32A 3P C-TYPE AUTOM,5,8,20,5,0,25,34,9,2026-02-17T18:02:59.718311,,
4216,7026,JVM16 -63  40A 3P C-TYPE AUTOM,8,8,32,4,0,36,35,-1,2026-02-17T18:02:59.718311,,
4217,7027,JVM19 -63  50A 3P C-TYPE AUTOM,16,12,64,2,0,66,66,0,2026-02-17T18:02:59.718311,,
4218,7028,JVM19 -63  63A 3P C-TYPE AUTOM,39,8,156,0,0,156,66,-90,2026-02-17T18:02:59.718311,,
4219,7030,JVM16-63 16A 3P+N C-TYPE AUTOM,2,30,60,6,0,66,74,8,2026-02-17T18:02:59.718311,,
4220,7032,JVM16 -63 32A 3P+N C-TYPE AUTO,1,30,30,9,0,39,57,18,2026-02-17T18:02:59.718311,,
4221,7033,JVM16 -63 40A 3P+N C-TYPE AUTO,1,30,30,3,0,33,40,7,2026-02-17T18:02:59.718311,,
4222,7034,JVM16 -63 50A 3P+N C-TYPE AUTO,2,30,60,6,0,66,73,7,2026-02-17T18:02:59.718311,,
4223,7035,JVM16 -63 63A 3P+N C-TYPE AUTO,2,30,60,5,0,65,80,15,2026-02-17T18:02:59.718311,,
4224,7036,JVM 65-125  80A 3P+N C-TYPE,0,0,0,1,0,1,13,12,2026-02-17T18:02:59.718311,,
4225,7037,JVM 65-125 100A 3P+N C-TYPE,14,8,22,5,0,27,67,40,2026-02-17T18:02:59.718311,,
4226,7038,JVM 65-125 125A 3P+N C-TYPE,17,5,23,7,0,30,75,45,2026-02-17T18:02:59.718311,,
4227,7039,JVT3-16D TIMER,2,102,102,6,0,108,125,17,2026-02-17T18:02:59.718311,,
4228,7040,LNC1  20A  2P 1MOD CONTACTOR,9,12,79,3,0,82,102,20,2026-02-17T18:02:59.718311,,
4229,7041,LNC1  20A  4P 2MOD CONTACTOR,0,0,0,8,0,8,21,13,2026-02-17T18:02:59.718311,,
4230,7042,LNC1 25A 4P 2MOD CONTACTOR,6,12,36,4,0,40,46,6,2026-02-17T18:02:59.718311,,
4231,7043,JVL5-40 16A 1P+N - C 30mA,10,2,10,95,0,105,117,12,2026-02-17T18:02:59.718311,,
4232,7051,JUNCTION BOX 125A  4*7,0,1,0,37,0,37,55,18,2026-02-17T18:02:59.718311,,
4233,7052,JUNCTION BOX 125A  4*11,0,1,0,2,0,2,4,2,2026-02-17T18:02:59.718311,,
4234,7054,FTG VerdeelBlok 4F 125A 1x35mm,0,1,0,0,0,0,33,33,2026-02-17T18:02:59.718311,,
4235,7055,FTG Verdeel Blok1F 160A 1x70mm,3,20,60,2,0,62,6,-56,2026-02-17T18:02:59.718311,,
4236,7060,JVRO16-32 1P+N B16 30 mA,0,0,0,6,0,6,2,-4,2026-02-17T18:02:59.718311,,
4237,7061,JVRO16-32 1P+N C 16 30 mA,0,0,0,2,0,2,23,21,2026-02-17T18:02:59.718311,,
4238,7062,JVRO16-32 1P+N C 20 30 mA,6,12,72,7,0,79,112,33,2026-02-17T18:02:59.718311,,
4239,7063,JVRO16-32 1P+N C 25 30 mA,9,12,108,3,0,111,117,6,2026-02-17T18:02:59.718311,,
4240,7070,ADER EINDHULS 1.5mm E1508,29,100,2900,0,0,2900,4700,1800,2026-02-17T18:02:59.718311,,
4241,7071,ADER EINDHULS 2.5mm E2508,14,1000,14000,0,0,14000,15755,1755,2026-02-17T18:02:59.718311,,
4242,7072,ADER EINDHULS 4mm E4012,14,1000,14000,0,0,14000,20620,6620,2026-02-17T18:02:59.718311,,
4243,7073,ADER EINDHULS 6mm E6012,1,1000,1000,0,0,1000,17626,16626,2026-02-17T18:02:59.718311,,
4244,7076,ADER EINDHULS 25mm E2516,33,200,6600,0,0,6600,7011,411,2026-02-17T18:02:59.718311,,
4245,7077,ADER EINDHULS 35mm E3516,44,200,8800,0,0,8800,8922,122,2026-02-17T18:02:59.718311,,
4246,7078,ADER EINDHULS 50mm E5020,41,100,4100,0,0,4100,4261,161,2026-02-17T18:02:59.718311,,
4247,7079,ADER EINDHULS 2X1.5mm TE1508,3,3001,9000,0,0,9000,6600,-2400,2026-02-17T18:02:59.718311,,
4248,7080,ADER EINDHULS 2X2.5mm TE2510,22,1000,22000,0,0,22000,22365,365,2026-02-17T18:02:59.718311,,
4249,7081,ADER EINDHULS 2X4mm TE4012,6,1000,6000,0,0,6000,11980,5980,2026-02-17T18:02:59.718311,,
4250,7082,ADER EINDHULS 2X6mm TE6014,12,500,6000,0,0,6000,18526,12526,2026-02-17T18:02:59.718311,,
4251,7083,ADER EINDHULS 2X10mm TE1014,22,250,5500,0,0,5500,5840,340,2026-02-17T18:02:59.718311,,
4252,7084,ADER EINDHULS 2X16mm TE1614,90,100,900,0,0,900,9025,8125,2026-02-17T18:02:59.718311,,
4253,7100,PL-U 2pins 7W 127v/6400k,3,50,150,48,0,198,198,0,2026-02-17T18:02:59.718311,,
4254,7102,ESL 305 SLIM 7W SPIRAAL 127V,0,1,0,43,0,43,43,0,2026-02-17T18:02:59.718311,,
4255,7103,ESL 305 SLIM 9W SPIRAAL 127V,0,0,0,3,0,3,0,-3,2026-02-17T18:02:59.718311,,
